,chord_name,chorus.delays,chorus.depths,chorus.n_voices,chorus.speeds,group,model_name,overdrive.colour,overdrive.gain_db,phaser.decay,phaser.delay,phaser.gain_in,phaser.speed,reverb.reverberance,reverb.room_scale,reverb.wet_gain
183,G53-47107-1111-00008_powerchords_root_47_54_59.wav,"[30, 54]",,2.0,,3,Fender Strat Clean Neck SC,26,75,0.4,3.0,0.8,0.5,88,100,3
184,G53-47107-1111-00008_powerchords_root_47_54_59.wav,"[30, 54]",,2.0,,4,Fender Strat Clean Neck SC,2,20,0.4,3.0,0.8,0.5,78,100,3
185,G53-47107-1111-00008_powerchords_root_47_54_59.wav,,,,,5,Fender Strat Clean Neck SC,54,51,,,,,68,100,3
186,G53-47107-1111-00008_powerchords_root_47_54_59.wav,"[30, 54]",,2.0,,6,Fender Strat Clean Neck SC,70,79,,,,,50,100,3
187,G53-47107-1111-00008_powerchords_root_47_54_59.wav,,,,,7,Fender Strat Clean Neck SC,12,60,,,,,66,100,3
188,G53-47107-1111-00008_powerchords_root_47_54_59.wav,"[30, 54]",,2.0,,8,Fender Strat Clean Neck SC,25,61,0.4,3.0,0.8,0.5,50,100,3
189,G53-47107-1111-00008_powerchords_root_47_54_59.wav,"[30, 54]",,2.0,,9,Fender Strat Clean Neck SC,1,24,0.4,3.0,0.8,0.5,50,100,3
190,G53-47107-1111-00008_powerchords_root_47_54_59.wav,"[30, 54]",,2.0,,10,Fender Strat Clean Neck SC,0,32,,,,,67,100,3
191,G53-47107-1111-00008_powerchords_root_47_54_59.wav,,,,,11,Fender Strat Clean Neck SC,65,63,,,,,96,100,3
192,G53-47107-1111-00008_powerchords_root_47_54_59.wav,"[30, 54]",,2.0,,12,Fender Strat Clean Neck SC,50,77,,,,,66,100,3
193,G53-47107-1111-00008_powerchords_root_47_54_59.wav,"[30, 54]",,2.0,,13,Fender Strat Clean Neck SC,9,76,0.4,3.0,0.8,0.5,63,100,3
194,G53-47107-1111-00008_powerchords_root_47_54_59.wav,"[30, 54]",,2.0,,14,Fender Strat Clean Neck SC,28,64,0.4,3.0,0.8,0.5,87,100,3
195,G53-47107-1111-00008_powerchords_root_47_54_59.wav,"[30, 54]",,2.0,,15,Fender Strat Clean Neck SC,52,39,0.4,3.0,0.8,0.5,66,100,3
196,G53-47107-1111-00008_powerchords_root_47_54_59.wav,"[30, 54]",,2.0,,16,Fender Strat Clean Neck SC,40,36,,,,,59,100,3
197,G53-47107-1111-00008_powerchords_root_47_54_59.wav,"[30, 54]",,2.0,,17,Fender Strat Clean Neck SC,41,31,0.4,3.0,0.8,0.5,64,100,3
198,G53-47107-1111-00008_powerchords_root_47_54_59.wav,,,,,18,Fender Strat Clean Neck SC,34,26,,,,,75,100,3
199,G53-47107-1111-00008_powerchords_root_47_54_59.wav,,,,,19,Fender Strat Clean Neck SC,49,77,0.4,3.0,0.8,0.5,54,100,3
200,G53-47202-1111-00016_powerchords_root_47_54_59.wav,"[30, 54]",,2.0,,0,Fender Strat Clean Neck SC,5,16,,,,,67,100,3
201,G53-47202-1111-00016_powerchords_root_47_54_59.wav,"[30, 54]",,2.0,,1,Fender Strat Clean Neck SC,63,77,0.4,3.0,0.8,0.5,64,100,3
202,G53-47202-1111-00016_powerchords_root_47_54_59.wav,,,,,2,Fender Strat Clean Neck SC,34,75,,,,,62,100,3
203,G53-47202-1111-00016_powerchords_root_47_54_59.wav,"[30, 54]",,2.0,,3,Fender Strat Clean Neck SC,47,61,,,,,50,100,3
204,G53-47202-1111-00016_powerchords_root_47_54_59.wav,,,,,4,Fender Strat Clean Neck SC,32,71,0.4,3.0,0.8,0.5,60,100,3
205,G53-47202-1111-00016_powerchords_root_47_54_59.wav,,,,,5,Fender Strat Clean Neck SC,29,44,,,,,88,100,3
206,G53-47202-1111-00016_powerchords_root_47_54_59.wav,"[30, 54]",,2.0,,6,Fender Strat Clean Neck SC,41,47,0.4,3.0,0.8,0.5,58,100,3
207,G53-47202-1111-00016_powerchords_root_47_54_59.wav,,,,,7,Fender Strat Clean Neck SC,17,19,,,,,88,100,3
208,G53-47202-1111-00016_powerchords_root_47_54_59.wav,,,,,8,Fender Strat Clean Neck SC,53,33,,,,,70,100,3
209,G53-47202-1111-00016_powerchords_root_47_54_59.wav,"[30, 54]",,2.0,,9,Fender Strat Clean Neck SC,65,72,,,,,73,100,3
210,G53-47202-1111-00016_powerchords_root_47_54_59.wav,"[30, 54]",,2.0,,10,Fender Strat Clean Neck SC,44,26,0.4,3.0,0.8,0.5,74,100,3
211,G53-47202-1111-00016_powerchords_root_47_54_59.wav,"[30, 54]",,2.0,,11,Fender Strat Clean Neck SC,46,38,0.4,3.0,0.8,0.5,54,100,3
212,G53-47202-1111-00016_powerchords_root_47_54_59.wav,,,,,12,Fender Strat Clean Neck SC,15,60,,,,,67,100,3
213,G53-47202-1111-00016_powerchords_root_47_54_59.wav,,,,,13,Fender Strat Clean Neck SC,9,34,0.4,3.0,0.8,0.5,63,100,3
214,G53-47202-1111-00016_powerchords_root_47_54_59.wav,"[30, 54]",,2.0,,14,Fender Strat Clean Neck SC,27,74,0.4,3.0,0.8,0.5,96,100,3
215,G53-47202-1111-00016_powerchords_root_47_54_59.wav,,,,,15,Fender Strat Clean Neck SC,36,80,0.4,3.0,0.8,0.5,91,100,3
216,G53-47202-1111-00016_powerchords_root_47_54_59.wav,,,,,16,Fender Strat Clean Neck SC,58,17,,,,,65,100,3
217,G53-47202-1111-00016_powerchords_root_47_54_59.wav,"[30, 54]",,2.0,,17,Fender Strat Clean Neck SC,6,15,0.4,3.0,0.8,0.5,92,100,3
218,G53-47202-1111-00016_powerchords_root_47_54_59.wav,,,,,18,Fender Strat Clean Neck SC,46,58,0.4,3.0,0.8,0.5,51,100,3
219,G53-47202-1111-00016_powerchords_root_47_54_59.wav,"[30, 54]",,2.0,,19,Fender Strat Clean Neck SC,32,47,0.4,3.0,0.8,0.5,65,100,3
220,G53-48108-1111-00009_powerchords_root_48_55_60.wav,"[30, 54]",,2.0,,0,Fender Strat Clean Neck SC,15,40,0.4,3.0,0.8,0.5,78,100,3
221,G53-48108-1111-00009_powerchords_root_48_55_60.wav,"[30, 54]",,2.0,,1,Fender Strat Clean Neck SC,39,31,,,,,71,100,3
222,G53-48108-1111-00009_powerchords_root_48_55_60.wav,,,,,2,Fender Strat Clean Neck SC,34,79,,,,,83,100,3
223,G53-48108-1111-00009_powerchords_root_48_55_60.wav,,,,,3,Fender Strat Clean Neck SC,20,19,0.4,3.0,0.8,0.5,85,100,3
224,G53-48108-1111-00009_powerchords_root_48_55_60.wav,,,,,4,Fender Strat Clean Neck SC,18,80,0.4,3.0,0.8,0.5,92,100,3
225,G53-48108-1111-00009_powerchords_root_48_55_60.wav,"[30, 54]",,2.0,,5,Fender Strat Clean Neck SC,20,23,0.4,3.0,0.8,0.5,75,100,3
226,G53-48108-1111-00009_powerchords_root_48_55_60.wav,"[30, 54]",,2.0,,6,Fender Strat Clean Neck SC,35,77,0.4,3.0,0.8,0.5,76,100,3
227,G53-48108-1111-00009_powerchords_root_48_55_60.wav,,,,,7,Fender Strat Clean Neck SC,61,26,0.4,3.0,0.8,0.5,66,100,3
228,G53-48108-1111-00009_powerchords_root_48_55_60.wav,,,,,8,Fender Strat Clean Neck SC,58,43,0.4,3.0,0.8,0.5,66,100,3
229,G53-48108-1111-00009_powerchords_root_48_55_60.wav,"[30, 54]",,2.0,,9,Fender Strat Clean Neck SC,55,40,0.4,3.0,0.8,0.5,78,100,3
230,G53-48108-1111-00009_powerchords_root_48_55_60.wav,,,,,10,Fender Strat Clean Neck SC,54,34,,,,,100,100,3
231,G53-48108-1111-00009_powerchords_root_48_55_60.wav,"[30, 54]",,2.0,,11,Fender Strat Clean Neck SC,57,79,0.4,3.0,0.8,0.5,64,100,3
232,G53-48108-1111-00009_powerchords_root_48_55_60.wav,"[30, 54]",,2.0,,12,Fender Strat Clean Neck SC,69,66,0.4,3.0,0.8,0.5,100,100,3
233,G53-48108-1111-00009_powerchords_root_48_55_60.wav,,,,,13,Fender Strat Clean Neck SC,25,64,0.4,3.0,0.8,0.5,59,100,3
234,G53-48108-1111-00009_powerchords_root_48_55_60.wav,,,,,14,Fender Strat Clean Neck SC,55,43,,,,,77,100,3
235,G53-48108-1111-00009_powerchords_root_48_55_60.wav,"[30, 54]",,2.0,,15,Fender Strat Clean Neck SC,8,31,,,,,95,100,3
236,G53-48108-1111-00009_powerchords_root_48_55_60.wav,,,,,16,Fender Strat Clean Neck SC,65,22,0.4,3.0,0.8,0.5,73,100,3
237,G53-48108-1111-00009_powerchords_root_48_55_60.wav,,,,,17,Fender Strat Clean Neck SC,59,77,,,,,100,100,3
238,G53-48108-1111-00009_powerchords_root_48_55_60.wav,,,,,18,Fender Strat Clean Neck SC,47,67,0.4,3.0,0.8,0.5,89,100,3
239,G53-48108-1111-00009_powerchords_root_48_55_60.wav,"[30, 54]",,2.0,,19,Fender Strat Clean Neck SC,46,56,0.4,3.0,0.8,0.5,55,100,3
240,G53-48203-1111-00017_powerchords_root_48_55_60.wav,"[30, 54]",,2.0,,0,Fender Strat Clean Neck SC,35,23,,,,,82,100,3
241,G53-48203-1111-00017_powerchords_root_48_55_60.wav,"[30, 54]",,2.0,,1,Fender Strat Clean Neck SC,52,57,0.4,3.0,0.8,0.5,83,100,3
242,G53-48203-1111-00017_powerchords_root_48_55_60.wav,"[30, 54]",,2.0,,2,Fender Strat Clean Neck SC,50,47,,,,,82,100,3
243,G53-48203-1111-00017_powerchords_root_48_55_60.wav,,,,,3,Fender Strat Clean Neck SC,34,42,,,,,76,100,3
244,G53-48203-1111-00017_powerchords_root_48_55_60.wav,"[30, 54]",,2.0,,4,Fender Strat Clean Neck SC,28,51,0.4,3.0,0.8,0.5,81,100,3
245,G53-48203-1111-00017_powerchords_root_48_55_60.wav,"[30, 54]",,2.0,,5,Fender Strat Clean Neck SC,63,54,,,,,60,100,3
246,G53-48203-1111-00017_powerchords_root_48_55_60.wav,"[30, 54]",,2.0,,6,Fender Strat Clean Neck SC,63,43,0.4,3.0,0.8,0.5,81,100,3
247,G53-48203-1111-00017_powerchords_root_48_55_60.wav,"[30, 54]",,2.0,,7,Fender Strat Clean Neck SC,67,47,0.4,3.0,0.8,0.5,91,100,3
248,G53-48203-1111-00017_powerchords_root_48_55_60.wav,"[30, 54]",,2.0,,8,Fender Strat Clean Neck SC,66,41,,,,,79,100,3
249,G53-48203-1111-00017_powerchords_root_48_55_60.wav,,,,,9,Fender Strat Clean Neck SC,42,52,0.4,3.0,0.8,0.5,88,100,3
250,G53-48203-1111-00017_powerchords_root_48_55_60.wav,,,,,10,Fender Strat Clean Neck SC,36,18,,,,,79,100,3
251,G53-48203-1111-00017_powerchords_root_48_55_60.wav,"[30, 54]",,2.0,,11,Fender Strat Clean Neck SC,52,80,,,,,85,100,3
252,G53-48203-1111-00017_powerchords_root_48_55_60.wav,,,,,12,Fender Strat Clean Neck SC,72,52,,,,,69,100,3
253,G53-48203-1111-00017_powerchords_root_48_55_60.wav,,,,,13,Fender Strat Clean Neck SC,36,20,0.4,3.0,0.8,0.5,64,100,3
254,G53-48203-1111-00017_powerchords_root_48_55_60.wav,,,,,14,Fender Strat Clean Neck SC,78,50,0.4,3.0,0.8,0.5,56,100,3
255,G53-48203-1111-00017_powerchords_root_48_55_60.wav,"[30, 54]",,2.0,,15,Fender Strat Clean Neck SC,73,48,0.4,3.0,0.8,0.5,73,100,3
256,G53-48203-1111-00017_powerchords_root_48_55_60.wav,,,,,16,Fender Strat Clean Neck SC,74,15,0.4,3.0,0.8,0.5,100,100,3
257,G53-48203-1111-00017_powerchords_root_48_55_60.wav,"[30, 54]",,2.0,,17,Fender Strat Clean Neck SC,12,32,,,,,57,100,3
258,G53-48203-1111-00017_powerchords_root_48_55_60.wav,"[30, 54]",,2.0,,18,Fender Strat Clean Neck SC,30,71,0.4,3.0,0.8,0.5,53,100,3
259,G53-48203-1111-00017_powerchords_root_48_55_60.wav,"[30, 54]",,2.0,,19,Fender Strat Clean Neck SC,58,48,0.4,3.0,0.8,0.5,58,100,3
260,G53-49109-1111-00010_powerchords_root_49_56_61.wav,,,,,0,Fender Strat Clean Neck SC,53,79,,,,,88,100,3
261,G53-49109-1111-00010_powerchords_root_49_56_61.wav,,,,,1,Fender Strat Clean Neck SC,51,20,,,,,66,100,3
262,G53-49109-1111-00010_powerchords_root_49_56_61.wav,,,,,2,Fender Strat Clean Neck SC,77,60,0.4,3.0,0.8,0.5,76,100,3
263,G53-49109-1111-00010_powerchords_root_49_56_61.wav,,,,,3,Fender Strat Clean Neck SC,21,28,,,,,56,100,3
264,G53-49109-1111-00010_powerchords_root_49_56_61.wav,,,,,4,Fender Strat Clean Neck SC,64,50,0.4,3.0,0.8,0.5,94,100,3
265,G53-49109-1111-00010_powerchords_root_49_56_61.wav,,,,,5,Fender Strat Clean Neck SC,25,39,0.4,3.0,0.8,0.5,90,100,3
266,G53-49109-1111-00010_powerchords_root_49_56_61.wav,"[30, 54]",,2.0,,6,Fender Strat Clean Neck SC,76,20,,,,,83,100,3
267,G53-49109-1111-00010_powerchords_root_49_56_61.wav,,,,,7,Fender Strat Clean Neck SC,56,67,0.4,3.0,0.8,0.5,87,100,3
268,G53-49109-1111-00010_powerchords_root_49_56_61.wav,"[30, 54]",,2.0,,8,Fender Strat Clean Neck SC,48,19,,,,,65,100,3
269,G53-49109-1111-00010_powerchords_root_49_56_61.wav,,,,,9,Fender Strat Clean Neck SC,72,67,0.4,3.0,0.8,0.5,88,100,3
270,G53-49109-1111-00010_powerchords_root_49_56_61.wav,,,,,10,Fender Strat Clean Neck SC,20,49,0.4,3.0,0.8,0.5,59,100,3
271,G53-49109-1111-00010_powerchords_root_49_56_61.wav,"[30, 54]",,2.0,,11,Fender Strat Clean Neck SC,45,23,,,,,55,100,3
272,G53-49109-1111-00010_powerchords_root_49_56_61.wav,,,,,12,Fender Strat Clean Neck SC,29,30,,,,,75,100,3
273,G53-49109-1111-00010_powerchords_root_49_56_61.wav,,,,,13,Fender Strat Clean Neck SC,55,50,,,,,70,100,3
274,G53-49109-1111-00010_powerchords_root_49_56_61.wav,,,,,14,Fender Strat Clean Neck SC,20,63,0.4,3.0,0.8,0.5,54,100,3
275,G53-49109-1111-00010_powerchords_root_49_56_61.wav,,,,,15,Fender Strat Clean Neck SC,66,15,,,,,97,100,3
276,G53-49109-1111-00010_powerchords_root_49_56_61.wav,"[30, 54]",,2.0,,16,Fender Strat Clean Neck SC,57,55,,,,,60,100,3
277,G53-49109-1111-00010_powerchords_root_49_56_61.wav,"[30, 54]",,2.0,,17,Fender Strat Clean Neck SC,57,68,0.4,3.0,0.8,0.5,84,100,3
278,G53-49109-1111-00010_powerchords_root_49_56_61.wav,,,,,18,Fender Strat Clean Neck SC,33,49,0.4,3.0,0.8,0.5,52,100,3
279,G53-49109-1111-00010_powerchords_root_49_56_61.wav,,,,,19,Fender Strat Clean Neck SC,49,48,0.4,3.0,0.8,0.5,59,100,3
280,G53-49204-1111-00018_powerchords_root_49_56_61.wav,"[30, 54]",,2.0,,0,Fender Strat Clean Neck SC,24,55,0.4,3.0,0.8,0.5,79,100,3
281,G53-49204-1111-00018_powerchords_root_49_56_61.wav,,,,,1,Fender Strat Clean Neck SC,60,49,,,,,75,100,3
282,G53-49204-1111-00018_powerchords_root_49_56_61.wav,"[30, 54]",,2.0,,2,Fender Strat Clean Neck SC,11,56,0.4,3.0,0.8,0.5,55,100,3
283,G53-49204-1111-00018_powerchords_root_49_56_61.wav,,,,,3,Fender Strat Clean Neck SC,49,55,,,,,70,100,3
284,G53-49204-1111-00018_powerchords_root_49_56_61.wav,"[30, 54]",,2.0,,4,Fender Strat Clean Neck SC,62,47,0.4,3.0,0.8,0.5,75,100,3
285,G53-49204-1111-00018_powerchords_root_49_56_61.wav,"[30, 54]",,2.0,,5,Fender Strat Clean Neck SC,54,59,,,,,55,100,3
286,G53-49204-1111-00018_powerchords_root_49_56_61.wav,"[30, 54]",,2.0,,6,Fender Strat Clean Neck SC,73,52,0.4,3.0,0.8,0.5,57,100,3
287,G53-49204-1111-00018_powerchords_root_49_56_61.wav,"[30, 54]",,2.0,,7,Fender Strat Clean Neck SC,50,59,,,,,87,100,3
288,G53-49204-1111-00018_powerchords_root_49_56_61.wav,"[30, 54]",,2.0,,8,Fender Strat Clean Neck SC,53,33,,,,,70,100,3
289,G53-49204-1111-00018_powerchords_root_49_56_61.wav,"[30, 54]",,2.0,,9,Fender Strat Clean Neck SC,20,42,,,,,75,100,3
290,G53-49204-1111-00018_powerchords_root_49_56_61.wav,"[30, 54]",,2.0,,10,Fender Strat Clean Neck SC,75,21,,,,,98,100,3
291,G53-49204-1111-00018_powerchords_root_49_56_61.wav,,,,,11,Fender Strat Clean Neck SC,62,63,,,,,72,100,3
292,G53-49204-1111-00018_powerchords_root_49_56_61.wav,,,,,12,Fender Strat Clean Neck SC,3,18,,,,,72,100,3
293,G53-49204-1111-00018_powerchords_root_49_56_61.wav,,,,,13,Fender Strat Clean Neck SC,2,21,0.4,3.0,0.8,0.5,97,100,3
294,G53-49204-1111-00018_powerchords_root_49_56_61.wav,,,,,14,Fender Strat Clean Neck SC,79,63,0.4,3.0,0.8,0.5,82,100,3
295,G53-49204-1111-00018_powerchords_root_49_56_61.wav,"[30, 54]",,2.0,,15,Fender Strat Clean Neck SC,20,66,0.4,3.0,0.8,0.5,66,100,3
296,G53-49204-1111-00018_powerchords_root_49_56_61.wav,"[30, 54]",,2.0,,16,Fender Strat Clean Neck SC,43,70,0.4,3.0,0.8,0.5,80,100,3
297,G53-49204-1111-00018_powerchords_root_49_56_61.wav,"[30, 54]",,2.0,,17,Fender Strat Clean Neck SC,18,21,,,,,53,100,3
298,G53-49204-1111-00018_powerchords_root_49_56_61.wav,,,,,18,Fender Strat Clean Neck SC,76,36,,,,,92,100,3
299,G53-49204-1111-00018_powerchords_root_49_56_61.wav,,,,,19,Fender Strat Clean Neck SC,44,48,0.4,3.0,0.8,0.5,57,100,3
300,G53-50110-1111-00011_powerchords_root_50_57_62.wav,,,,,0,Fender Strat Clean Neck SC,68,66,0.4,3.0,0.8,0.5,58,100,3
301,G53-50110-1111-00011_powerchords_root_50_57_62.wav,,,,,1,Fender Strat Clean Neck SC,18,67,0.4,3.0,0.8,0.5,68,100,3
302,G53-50110-1111-00011_powerchords_root_50_57_62.wav,"[30, 54]",,2.0,,2,Fender Strat Clean Neck SC,0,31,,,,,67,100,3
303,G53-50110-1111-00011_powerchords_root_50_57_62.wav,"[30, 54]",,2.0,,3,Fender Strat Clean Neck SC,14,37,,,,,63,100,3
304,G53-50110-1111-00011_powerchords_root_50_57_62.wav,,,,,4,Fender Strat Clean Neck SC,32,54,,,,,74,100,3
305,G53-50110-1111-00011_powerchords_root_50_57_62.wav,,,,,5,Fender Strat Clean Neck SC,40,45,0.4,3.0,0.8,0.5,51,100,3
306,G53-50110-1111-00011_powerchords_root_50_57_62.wav,,,,,6,Fender Strat Clean Neck SC,35,75,0.4,3.0,0.8,0.5,83,100,3
307,G53-50110-1111-00011_powerchords_root_50_57_62.wav,"[30, 54]",,2.0,,7,Fender Strat Clean Neck SC,69,33,0.4,3.0,0.8,0.5,92,100,3
308,G53-50110-1111-00011_powerchords_root_50_57_62.wav,"[30, 54]",,2.0,,8,Fender Strat Clean Neck SC,55,43,,,,,66,100,3
309,G53-50110-1111-00011_powerchords_root_50_57_62.wav,"[30, 54]",,2.0,,9,Fender Strat Clean Neck SC,14,23,,,,,63,100,3
310,G53-50110-1111-00011_powerchords_root_50_57_62.wav,,,,,10,Fender Strat Clean Neck SC,47,75,,,,,82,100,3
311,G53-50110-1111-00011_powerchords_root_50_57_62.wav,"[30, 54]",,2.0,,11,Fender Strat Clean Neck SC,75,74,,,,,99,100,3
312,G53-50110-1111-00011_powerchords_root_50_57_62.wav,,,,,12,Fender Strat Clean Neck SC,17,24,,,,,81,100,3
313,G53-50110-1111-00011_powerchords_root_50_57_62.wav,,,,,13,Fender Strat Clean Neck SC,33,44,,,,,87,100,3
314,G53-50110-1111-00011_powerchords_root_50_57_62.wav,"[30, 54]",,2.0,,14,Fender Strat Clean Neck SC,63,53,0.4,3.0,0.8,0.5,55,100,3
315,G53-50110-1111-00011_powerchords_root_50_57_62.wav,"[30, 54]",,2.0,,15,Fender Strat Clean Neck SC,66,49,0.4,3.0,0.8,0.5,63,100,3
316,G53-50110-1111-00011_powerchords_root_50_57_62.wav,,,,,16,Fender Strat Clean Neck SC,3,25,0.4,3.0,0.8,0.5,59,100,3
317,G53-50110-1111-00011_powerchords_root_50_57_62.wav,,,,,17,Fender Strat Clean Neck SC,74,66,,,,,86,100,3
318,G53-50110-1111-00011_powerchords_root_50_57_62.wav,,,,,18,Fender Strat Clean Neck SC,50,49,0.4,3.0,0.8,0.5,52,100,3
319,G53-50110-1111-00011_powerchords_root_50_57_62.wav,"[30, 54]",,2.0,,19,Fender Strat Clean Neck SC,17,56,,,,,99,100,3
320,G53-50205-1111-00019_powerchords_root_50_57_62.wav,"[30, 54]",,2.0,,0,Fender Strat Clean Neck SC,32,29,,,,,60,100,3
321,G53-50205-1111-00019_powerchords_root_50_57_62.wav,"[30, 54]",,2.0,,1,Fender Strat Clean Neck SC,79,27,0.4,3.0,0.8,0.5,65,100,3
322,G53-50205-1111-00019_powerchords_root_50_57_62.wav,"[30, 54]",,2.0,,2,Fender Strat Clean Neck SC,48,62,,,,,90,100,3
323,G53-50205-1111-00019_powerchords_root_50_57_62.wav,,,,,3,Fender Strat Clean Neck SC,43,22,,,,,85,100,3
324,G53-50205-1111-00019_powerchords_root_50_57_62.wav,"[30, 54]",,2.0,,4,Fender Strat Clean Neck SC,39,77,,,,,55,100,3
325,G53-50205-1111-00019_powerchords_root_50_57_62.wav,,,,,5,Fender Strat Clean Neck SC,69,43,0.4,3.0,0.8,0.5,88,100,3
326,G53-50205-1111-00019_powerchords_root_50_57_62.wav,"[30, 54]",,2.0,,6,Fender Strat Clean Neck SC,60,69,,,,,70,100,3
327,G53-50205-1111-00019_powerchords_root_50_57_62.wav,"[30, 54]",,2.0,,7,Fender Strat Clean Neck SC,73,30,0.4,3.0,0.8,0.5,93,100,3
328,G53-50205-1111-00019_powerchords_root_50_57_62.wav,"[30, 54]",,2.0,,8,Fender Strat Clean Neck SC,53,57,,,,,56,100,3
329,G53-50205-1111-00019_powerchords_root_50_57_62.wav,"[30, 54]",,2.0,,9,Fender Strat Clean Neck SC,17,32,0.4,3.0,0.8,0.5,66,100,3
330,G53-50205-1111-00019_powerchords_root_50_57_62.wav,"[30, 54]",,2.0,,10,Fender Strat Clean Neck SC,49,35,0.4,3.0,0.8,0.5,52,100,3
331,G53-50205-1111-00019_powerchords_root_50_57_62.wav,,,,,11,Fender Strat Clean Neck SC,9,18,,,,,64,100,3
332,G53-50205-1111-00019_powerchords_root_50_57_62.wav,,,,,12,Fender Strat Clean Neck SC,6,74,0.4,3.0,0.8,0.5,70,100,3
333,G53-50205-1111-00019_powerchords_root_50_57_62.wav,"[30, 54]",,2.0,,13,Fender Strat Clean Neck SC,18,21,,,,,54,100,3
334,G53-50205-1111-00019_powerchords_root_50_57_62.wav,"[30, 54]",,2.0,,14,Fender Strat Clean Neck SC,21,48,,,,,79,100,3
335,G53-50205-1111-00019_powerchords_root_50_57_62.wav,"[30, 54]",,2.0,,15,Fender Strat Clean Neck SC,67,50,0.4,3.0,0.8,0.5,82,100,3
336,G53-50205-1111-00019_powerchords_root_50_57_62.wav,,,,,16,Fender Strat Clean Neck SC,43,46,,,,,73,100,3
337,G53-50205-1111-00019_powerchords_root_50_57_62.wav,"[30, 54]",,2.0,,17,Fender Strat Clean Neck SC,8,17,0.4,3.0,0.8,0.5,60,100,3
338,G53-50205-1111-00019_powerchords_root_50_57_62.wav,,,,,18,Fender Strat Clean Neck SC,31,79,,,,,75,100,3
339,G53-50205-1111-00019_powerchords_root_50_57_62.wav,"[30, 54]",,2.0,,19,Fender Strat Clean Neck SC,70,53,,,,,54,100,3
340,G53-50300-1111-00027_powerchords_root_50_57_62.wav,,,,,0,Fender Strat Clean Neck SC,76,17,,,,,81,100,3
341,G53-50300-1111-00027_powerchords_root_50_57_62.wav,,,,,1,Fender Strat Clean Neck SC,17,52,,,,,75,100,3
342,G53-50300-1111-00027_powerchords_root_50_57_62.wav,,,,,2,Fender Strat Clean Neck SC,20,68,,,,,58,100,3
343,G53-50300-1111-00027_powerchords_root_50_57_62.wav,"[30, 54]",,2.0,,3,Fender Strat Clean Neck SC,59,36,0.4,3.0,0.8,0.5,65,100,3
344,G53-50300-1111-00027_powerchords_root_50_57_62.wav,"[30, 54]",,2.0,,4,Fender Strat Clean Neck SC,11,59,0.4,3.0,0.8,0.5,76,100,3
345,G53-50300-1111-00027_powerchords_root_50_57_62.wav,,,,,5,Fender Strat Clean Neck SC,18,44,,,,,69,100,3
346,G53-50300-1111-00027_powerchords_root_50_57_62.wav,,,,,6,Fender Strat Clean Neck SC,31,52,0.4,3.0,0.8,0.5,89,100,3
347,G53-50300-1111-00027_powerchords_root_50_57_62.wav,"[30, 54]",,2.0,,7,Fender Strat Clean Neck SC,43,46,,,,,76,100,3
348,G53-50300-1111-00027_powerchords_root_50_57_62.wav,"[30, 54]",,2.0,,8,Fender Strat Clean Neck SC,36,40,0.4,3.0,0.8,0.5,70,100,3
349,G53-50300-1111-00027_powerchords_root_50_57_62.wav,,,,,9,Fender Strat Clean Neck SC,50,61,0.4,3.0,0.8,0.5,72,100,3
350,G53-50300-1111-00027_powerchords_root_50_57_62.wav,,,,,10,Fender Strat Clean Neck SC,45,65,,,,,60,100,3
351,G53-50300-1111-00027_powerchords_root_50_57_62.wav,"[30, 54]",,2.0,,11,Fender Strat Clean Neck SC,80,20,0.4,3.0,0.8,0.5,54,100,3
352,G53-50300-1111-00027_powerchords_root_50_57_62.wav,"[30, 54]",,2.0,,12,Fender Strat Clean Neck SC,1,59,,,,,84,100,3
353,G53-50300-1111-00027_powerchords_root_50_57_62.wav,"[30, 54]",,2.0,,13,Fender Strat Clean Neck SC,7,72,0.4,3.0,0.8,0.5,83,100,3
354,G53-50300-1111-00027_powerchords_root_50_57_62.wav,,,,,14,Fender Strat Clean Neck SC,78,68,,,,,100,100,3
355,G53-50300-1111-00027_powerchords_root_50_57_62.wav,"[30, 54]",,2.0,,15,Fender Strat Clean Neck SC,52,16,,,,,53,100,3
356,G53-50300-1111-00027_powerchords_root_50_57_62.wav,,,,,16,Fender Strat Clean Neck SC,39,52,,,,,72,100,3
357,G53-50300-1111-00027_powerchords_root_50_57_62.wav,,,,,17,Fender Strat Clean Neck SC,34,32,0.4,3.0,0.8,0.5,63,100,3
358,G53-50300-1111-00027_powerchords_root_50_57_62.wav,"[30, 54]",,2.0,,18,Fender Strat Clean Neck SC,54,43,0.4,3.0,0.8,0.5,72,100,3
359,G53-50300-1111-00027_powerchords_root_50_57_62.wav,"[30, 54]",,2.0,,19,Fender Strat Clean Neck SC,73,53,0.4,3.0,0.8,0.5,70,100,3
360,G53-51111-1111-00012_powerchords_root_51_58_63.wav,"[30, 54]",,2.0,,0,Fender Strat Clean Neck SC,65,57,0.4,3.0,0.8,0.5,72,100,3
361,G53-51111-1111-00012_powerchords_root_51_58_63.wav,"[30, 54]",,2.0,,1,Fender Strat Clean Neck SC,39,70,,,,,81,100,3
362,G53-51111-1111-00012_powerchords_root_51_58_63.wav,"[30, 54]",,2.0,,2,Fender Strat Clean Neck SC,44,24,,,,,99,100,3
363,G53-51111-1111-00012_powerchords_root_51_58_63.wav,"[30, 54]",,2.0,,3,Fender Strat Clean Neck SC,63,24,0.4,3.0,0.8,0.5,95,100,3
